,rewards
1466,32.57896825396823
1467,103.91666666666667
1468,31.589682539682645
1469,101.0
1470,30.926190476190577
1471,104.36666666666666
1472,50.476190476190446
1473,33.12777777777794
1474,31.441269841269946
1475,101.0
1476,102.5
1477,44.14126984127005
1478,114.32261904761903
1479,30.83333333333343
1480,105.31071428571428
1481,36.57182539682553
1482,105.31071428571428
1483,105.08452380952382
1484,37.61388888888891
1485,102.5
1486,104.36666666666666
1487,131.12182539682547
1488,32.311111111111146
1489,100.0
1490,100.0
1491,78.29126984126961
1492,33.68571428571443
1493,112.37738095238093
1494,31.441269841269946
1495,53.083333333333364
1496,30.926190476190577
1497,118.11507936507934
1498,134.83333333333331
1499,32.00515873015873
1500,100.0
1501,70.48015873015879
1502,41.81269841269863
1503,40.25634920634935
1504,102.5
1505,50.47619047619044
1506,128.66666666666666
1507,84.50793650793604
1508,104.36666666666666
1509,117.80714285714285
1510,105.0484126984127
1511,35.50079365079363
1512,118.77896825396822
1513,31.441269841269946
1514,133.91666666666663
1515,55.33293650793691
1516,122.54801587301587
1517,230.33333333333326
1518,101.0
1519,123.9142857142857
1520,31.102380952381054
1521,102.5
1522,148.38809523809522
1523,117.25
1524,31.441269841269946
1525,31.54722222222233
1526,126.49563492063488
1527,32.486111111111164
1528,31.84007936507936
1529,150.95000000000005
1530,31.41944444444455
1531,102.5
1532,119.39999999999998
1533,33.05238095238108
1534,35.5853174603175
1535,48.57460317460352
1536,56.89126984127027
1537,100.0
1538,136.14682539682548
1539,50.47619047619044
1540,100.0
1541,111.34801587301585
1542,50.476190476190446
1543,104.36666666666666
1544,104.16666666666642
1545,58.91190476190492
1546,102.5
1547,104.36666666666666
1548,104.16666666666642
1549,85.55000000000005
1550,34.147222222222226
1551,30.83333333333343
1552,104.97857142857143
1553,31.03174603174612
1554,164.21468253968254
1555,104.16666666666642
1556,104.33333333333309
1557,105.31071428571428
1558,104.36666666666666
1559,32.25119047619044
1560,117.44563492063489
1561,32.901587301587476
1562,124.6107142857143
1563,89.4912698412693
1564,50.45238095238092
1565,100.0
1566,104.16666666666642
1567,95.36666666666669
1568,100.0
1569,92.06666666666673
1570,104.36666666666666
1571,124.38333333333331
1572,101.0
1573,32.35833333333343
1574,118.53333333333332
1575,47.212301587301845
1576,119.15793650793648
1577,31.102380952381054
1578,105.31071428571428
1579,104.16666666666642
1580,45.9369047619049
1581,33.344444444444434
1582,114.76785714285712
1583,70.97182539682572
1584,130.39007936507934
1585,111.03571428571429
1586,32.52182539682536
1587,30.83333333333343
1588,101.0
1589,104.16666666666642
1590,117.42619047619046
1591,117.66666666666667
1592,30.84444444444454
1593,56.51904761904797
1594,31.550000000000107
1595,159.25000000000009
1596,100.0
1597,40.1718253968257
1598,44.778968253968394
1599,38.44761904761922
1600,115.21507936507933
1601,101.0
1602,102.5
1603,100.0
1604,30.926190476190577
1605,151.83333333333337
1606,102.5
1607,100.0
1608,30.926190476190577
1609,102.5
1610,139.16706349206348
1611,50.476190476190446
1612,50.499999999999964
1613,152.6666666666667
1614,30.741666666666838
1615,54.82619047619067
1616,104.16666666666642
1617,117.80793650793649
1618,104.36666666666666
1619,111.10000000000001
1620,31.091269841269945
1621,105.43571428571428
1622,31.463095238095303
1623,111.62460317460277
1624,102.5
1625,31.102380952381054
1626,102.5
1627,115.41666666666667
1628,169.83333333333331
1629,104.16666666666642
1630,117.24722222222222
1631,122.75515873015873
1632,104.16666666666642
1633,130.31626984126981
1634,30.926190476190577
1635,124.67579365079366
1636,53.8583333333335
1637,33.47222222222222
1638,132.55357142857142
1639,149.50000000000003
1640,105.31071428571428
1641,171.0
1642,121.75
1643,100.0
1644,113.04841269841268
1645,33.472222222222214
1646,34.33134920634918
1647,102.5
1648,31.091269841269945
1649,33.47222222222222
1650,119.35476190476187
1651,104.16666666666642
1652,144.08333333333334
1653,100.0
1654,124.44404761904762
1655,104.16666666666642
1656,31.091269841269945
1657,31.754761904762013
1658,101.0
1659,100.0
1660,112.2404761904762
1661,104.16666666666642
1662,100.0
1663,154.75000000000006
1664,100.0
1665,101.0
1666,100.0
1667,141.03333333333333
1668,104.36666666666666
1669,32.666666666666806
1670,31.102380952381054
1671,31.441269841269946
1672,166.6666666666667
1673,125.29047619047618
1674,57.900000000000155
1675,47.10833333333351
1676,120.61785714285712
1677,107.33293650793651
1678,102.5
1679,105.31071428571428
1680,100.0
1681,101.0
1682,50.476190476190446
1683,104.36666666666666
1684,100.0
1685,166.6666666666667
1686,48.83015873015884
1687,56.73849206349252
1688,75.43293650793663
1689,101.0
1690,30.926190476190577
1691,50.476190476190446
1692,120.83293650793647
1693,104.36666666666666
1694,105.31071428571428
1695,84.91666666666666
1696,104.16666666666642
1697,31.444444444444553
1698,121.0035714285714
1699,134.15476190476193
1700,56.41071428571442
1701,102.5
1702,50.47619047619044
1703,37.65000000000002
1704,138.10000000000002
1705,100.0
1706,127.72142857142855
1707,104.16666666666642
1708,33.47222222222222
1709,30.844444444444544
1710,53.75714285714302
1711,116.14761904761903
1712,101.0
1713,111.85357142857143
1714,106.27619047619048
1715,101.0
1716,30.63611111111128
1717,76.39126984126948
1718,32.92777777777791
1719,31.736111111111292
1720,35.100793650793804
1721,50.47619047619044
1722,102.5
1723,100.0
1724,33.212301587301795
1725,102.5
1726,112.70119047619046
1727,104.16666666666642
1728,101.0
1729,30.83333333333343
1730,104.16666666666642
1731,36.042460317460325
1732,100.0
1733,47.92976190476189
1734,86.36230158730157
1735,104.08333333333309
1736,43.54047619047642
1737,59.759523809523756
1738,33.47222222222222
1739,31.67777777777778
1740,32.697222222222194
1741,102.5
1742,30.844444444444544
1743,30.844444444444544
1744,101.0
1745,100.0
1746,106.08333333333309
1747,102.5
1748,146.16666666666669
1749,33.47222222222222
1750,102.5
1751,46.35238095238092
1752,50.47619047619044
1753,33.67420634920651
1754,30.721825396825565
1755,31.36230158730169
1756,30.83333333333343
1757,100.0
1758,106.44285714285715
1759,30.011111111111273
1760,110.81190476190477
1761,33.472222222222214
1762,33.22499999999999
1763,31.102380952381054
1764,101.0
1765,30.27777777777794
1766,112.03015873015873
1767,34.91666666666681
1768,102.5
1769,32.84999999999998
1770,104.08333333333309
1771,33.212301587301795
1772,89.8333333333334
1773,126.706746031746
1774,137.6
1775,104.6734126984127
1776,100.0
1777,30.972222222222307
1778,101.0
1779,112.83333333333319
1780,33.472222222222214
1781,56.53373015873025
1782,101.0
1783,76.66666666666674
1784,101.0
1785,40.274206349206565
1786,30.83333333333343
1787,125.58333333333331
1788,43.154761904762
1789,31.875000000000163
1790,97.86666666666646
1791,32.03055555555567
1792,33.472222222222214
1793,104.36666666666666
1794,47.35079365079374
1795,104.99999999999974
1796,67.6817460317462
1797,43.16269841269864
1798,67.0130952380953
1799,139.4980158730161
1800,131.99047619047622
1801,33.4611111111111
1802,50.47619047619044
1803,101.0
1804,106.9968253968254
1805,31.94682539682544
1806,104.16666666666642
1807,105.31071428571428
1808,59.91349206349241
1809,30.83333333333343
1810,102.5
1811,32.369047619047585
1812,104.08333333333309
1813,33.472222222222214
1814,41.11666666666689
1815,104.16666666666642
1816,48.78373015873018
1817,38.44444444444447
1818,49.427380952381014
1819,105.31071428571428
1820,33.53174603174619
1821,100.0
1822,33.472222222222214
1823,102.5
1824,104.16666666666642
1825,104.36666666666666
1826,34.31746031746034
1827,33.47222222222222
1828,104.31071428571428
1829,107.65515873015873
1830,30.844444444444544
1831,30.844444444444544
1832,129.43571428571425
1833,77.40515873015865
1834,93.99999999999984
1835,33.472222222222214
1836,113.16666666666667
1837,31.052777777777955
1838,100.0
1839,30.844444444444544
1840,100.0
1841,104.99999999999974
1842,31.102380952381054
1843,104.08333333333309
1844,81.99563492063476
1845,100.0
1846,50.476190476190446
1847,154.46666666666673
1848,100.0
1849,30.844444444444544
1850,104.36666666666666
1851,62.38571428571462
1852,31.221031746031848
1853,117.58333333333334
1854,77.05238095238066
1855,52.96190476190488
1856,33.96904761904771
1857,31.68888888888889
1858,170.73333333333352
1859,117.15634920634918
1860,45.9369047619047
1861,36.91269841269842
1862,47.54682539682574
1863,76.66666666666674
1864,102.5
1865,100.0
1866,105.31071428571428
1867,100.0
1868,101.0
1869,79.82460317460291
1870,87.20000000000006
1871,121.73849206349203
1872,102.5
1873,137.9210317460318
1874,111.10000000000001
1875,43.154761904762
1876,30.902777777777953
1877,70.31666666666692
1878,128.51349206349212
1879,96.46666666666665
1880,33.54603174603174
1881,34.560317460317634
1882,101.0
1883,30.972222222222396
1884,104.36666666666666
1885,60.833333333333506
1886,33.472222222222214
1887,129.54404761904757
1888,101.0
1889,102.5
1890,127.41666666666666
1891,50.476190476190446
1892,115.66666666666666
1893,31.50555555555574
1894,30.822222222222322
1895,151.29801587301614
1896,31.180555555555735
1897,31.336111111111155
1898,102.5
1899,100.0
1900,100.0
1901,115.15357142857141
1902,100.0
1903,104.36666666666666
1904,105.31071428571428
1905,100.0
1906,148.3095238095238
1907,31.091269841269945
1908,36.87579365079391
1909,124.25079365079364
1910,34.7198412698413
1911,101.0
1912,100.0
1913,120.06349206349202
1914,104.36666666666666
1915,191.9999999999999
1916,100.0
1917,115.6
1918,31.091269841269945
1919,101.0
1920,60.833333333333506
1921,100.0
1922,100.0
1923,33.47222222222222
1924,101.0
1925,104.16666666666642
1926,31.998809523809637
1927,100.0
1928,100.0
1929,39.712301587301646
1930,119.17063492063488
1931,60.00476190476207
1932,33.47222222222222
1933,178.91666666666669
1934,31.382936507936577
1935,133.52142857142854
1936,102.5
1937,109.98333333333333
1938,100.0
1939,102.5
1940,104.36666666666666
1941,30.844444444444544
1942,30.844444444444544
1943,34.71507936507935
1944,100.0
1945,30.83333333333343
1946,186.99999999999994
1947,119.70952380952379
1948,101.83333333333333
1949,123.59285714285713
1950,100.0
1951,39.117063492063544
1952,58.662301587301855
1953,105.31071428571428
1954,102.5
1955,100.0
1956,31.102380952381054
1957,116.57103174603174
1958,104.36666666666666
1959,124.4666666666666
1960,138.00952380952378
1961,156.66666666666686
1962,37.30515873015889
1963,105.31071428571428
1964,104.36666666666666
1965,77.76666666666674
1966,50.47619047619044
1967,34.43531746031742
1968,105.31071428571428
1969,32.0888888888889
1970,101.83333333333333
1971,32.263888888888864
1972,120.85714285714283
1973,32.673809523809666
1974,31.102380952381054
1975,53.99126984127012
1976,108.32460317460317
1977,104.36666666666666
1978,31.102380952381054
1979,50.85714285714285
1980,105.04246031746032
1981,105.31071428571428
1982,68.41666666666694
1983,100.0
1984,105.31071428571428
1985,33.47222222222222
1986,32.955555555555534
1987,186.6666666666666
1988,104.16666666666642
1989,77.21666666666674
1990,43.154761904762
1991,189.20000000000005
1992,151.87579365079387
1993,105.31071428571428
1994,171.74761904761908
1995,47.27142857142871
1996,41.32460317460348
1997,101.83333333333333
1998,100.0
1999,130.19999999999996
2000,70.76349206349205
2001,114.31666666666666
2002,37.69841269841272
2003,31.855158730158838
2004,31.102380952381054
2005,109.50357142857143
2006,104.36666666666666
2007,100.0
2008,35.455158730158765
2009,104.36666666666666
2010,105.31071428571428
2011,105.31071428571428
2012,46.251984126984276
2013,34.14841269841268
2014,30.63611111111128
2015,50.476190476190446
2016,100.0
2017,102.5
2018,60.833333333333506
2019,105.31071428571428
2020,101.83333333333333
2021,101.0
2022,102.5
2023,102.5
2024,53.35714285714284
2025,133.53293650793643
2026,31.688888888888894
2027,100.0
2028,116.37142857142857
2029,30.27777777777794
2030,30.844444444444544
2031,44.90238095238126
2032,51.08015873015898
2033,116.89801587301584
2034,51.96785714285719
2035,62.40000000000019
2036,136.66666666666666
2037,35.594047619047814
2038,115.26626984126982
2039,36.22261904761904
2040,113.94007936507934
2041,62.40000000000019
2042,33.09682539682551
2043,175.14404761904763
2044,46.665873015873245
2045,100.0
2046,44.60793650793648
2047,51.926190476190534
2048,59.39682539682557
2049,46.563492063492305
2050,136.45952380952383
2051,101.0
2052,100.0
2053,31.747222222222216
2054,32.686111111111174
2055,50.476190476190446
2056,54.14761904761924
2057,133.0000000000001
2058,104.36666666666666
2059,103.5
2060,37.698412698412724
2061,100.0
2062,40.90039682539687
2063,50.47619047619044
2064,139.3416666666668
2065,61.70000000000018
2066,30.844444444444544
2067,55.61230158730185
2068,30.844444444444544
2069,31.46944444444463
2070,42.96825396825406
2071,104.36666666666666
2072,187.5
2073,48.818253968254
2074,102.5
2075,50.45238095238092
2076,33.10277777777779
2077,31.50555555555574
2078,56.63809523809511
2079,118.80119047619047
2080,49.744047619047656
2081,101.83333333333333
2082,101.0
2083,101.83333333333333
2084,100.0
2085,129.14999999999998
2086,50.476190476190446
2087,186.16666666666666
2088,100.0
2089,134.16666666666666
2090,36.76865079365079
2091,32.65000000000006
2092,105.31071428571428
2093,187.5
2094,61.70000000000018
2095,101.83333333333333
2096,102.5
2097,102.5
2098,132.6904761904762
2099,100.0
2100,113.50952380952381
2101,101.0
2102,104.36666666666666
2103,115.11666666666666
2104,100.0
2105,61.150000000000176
2106,102.45
2107,101.0
2108,33.67936507936525
2109,102.5
2110,105.31071428571428
2111,115.67142857142856
2112,113.16666666666667
2113,105.31071428571428
2114,100.0
2115,50.265873015873204
2116,45.20317460317481
2117,101.83333333333333
2118,104.36666666666666
2119,31.01944444444462
2120,30.83333333333343
2121,133.78928571428588
2122,50.76666666666663
2123,102.5
2124,32.04166666666663
2125,50.476190476190446
2126,47.25476190476183
2127,122.06190476190474
2128,142.04722222222242
2129,50.476190476190446
2130,132.85555555555553
2131,108.78293650793651
2132,102.82896825396826
2133,101.0
2134,104.36666666666666
2135,183.08333333333331
2136,41.655555555555786
2137,32.76309523809525
2138,50.59285714285711
2139,100.0
2140,104.36666666666666
2141,101.0
2142,33.19444444444444
2143,32.16388888888901
2144,104.36666666666666
2145,125.76666666666665
2146,30.997222222222323
2147,49.225000000000186
2148,115.67142857142856
2149,187.5
2150,104.16666666666642
2151,140.20952380952383
2152,129.59285714285713
2153,100.0
2154,101.83333333333333
2155,109.91071428571429
2156,122.39404761904758
2157,101.0
2158,33.472222222222214
2159,118.15436507936505
2160,100.0
2161,35.263095238095346
2162,36.66944444444446
2163,122.1738095238095
2164,100.0
2165,51.38174603174601
2166,120.71904761904759
2167,34.53214285714289
2168,101.0
2169,49.88452380952381
2170,102.5
2171,105.31071428571428
2172,31.408333333333438
2173,100.0
2174,186.83333333333334
2175,102.82896825396826
2176,102.5
2177,102.5
2178,104.36666666666666
2179,100.0
2180,133.12499999999997
2181,100.0
2182,31.52500000000011
2183,101.83333333333333
2184,127.15476190476191
2185,37.69841269841272
2186,101.0
2187,79.93333333333368
2188,126.74999999999999
2189,100.0
2190,167.0
2191,102.45
2192,100.0
2193,147.16666666666677
2194,107.74563492063493
2195,37.43095238095243
2196,101.0
2197,112.93333333333334
2198,42.83888888888899
2199,100.0
2200,101.83333333333333
2201,37.33333333333339
2202,105.31071428571428
2203,40.975396825396864
2204,101.0
2205,101.0
2206,102.82896825396826
2207,186.83333333333334
2208,112.24999999999967
2209,142.87023809523805
2210,32.59166666666673
2211,156.5833333333334
2212,76.61666666666673
2213,101.0
2214,125.6301587301587
2215,187.5
2216,112.24999999999967
2217,104.16666666666642
2218,102.45
2219,43.37619047619057
2220,33.4611111111111
2221,33.878571428571504
2222,33.46111111111111
2223,70.14444444444462
2224,32.89761904761919
2225,104.36666666666666
2226,187.5
2227,161.21349206349205
2228,100.0
2229,187.33333333333331
2230,104.16666666666642
2231,31.25000000000018
2232,95.36666666666669
2233,134.8285714285714
2234,104.36666666666666
2235,30.902777777777953
2236,124.74960317460314
2237,101.0
2238,101.0
2239,109.45
2240,105.31071428571428
2241,36.60119047619057
2242,32.40277777777798
2243,113.33333333333333
2244,122.36904761904759
2245,128.77460317460324
2246,105.31071428571428
2247,107.75
2248,50.857142857142925
2249,101.0
2250,78.36666666666673
2251,126.29960317460313
2252,105.31071428571428
2253,32.626190476190544
2254,32.420634920635045
2255,104.16666666666642
2256,31.102777777777877
2257,117.03849206349204
2258,33.662301587301585
2259,102.5
2260,135.3896825396826
2261,105.31071428571428
2262,31.290079365079468
2263,64.50238095238109
2264,30.926190476190577
2265,31.306746031746137
2266,155.3333333333334
2267,104.16666666666642
2268,105.33333333333333
2269,100.0
2270,102.5
2271,31.394047619047726
2272,105.31071428571428
2273,31.288492063492168
2274,167.66666666666669
2275,34.92539682539707
2276,104.36666666666666
2277,136.32896825396818
2278,130.29682539682548
2279,112.80952380952381
2280,106.78333333333333
2281,111.07896825396793
2282,50.476190476190446
2283,111.69999999999968
2284,101.0
2285,44.47261904761915
2286,102.5
2287,104.36666666666666
2288,100.0
2289,137.6666666666666
2290,100.0
2291,30.926190476190577
2292,90.66230158730154
2293,30.76388888888906
2294,146.78333333333336
2295,53.856746031746354
2296,130.9797619047619
2297,125.4369047619048
2298,101.0
2299,73.6456349206345
2300,102.5
2301,100.0
2302,88.63333333333325
2303,40.85515873015882
2304,107.33293650793651
2305,30.011111111111273
2306,119.41666666666667
2307,33.47222222222222
2308,101.0
2309,93.9999999999998
2310,54.54999999999987
2311,100.0
2312,40.79166666666675
2313,177.75
2314,124.0738095238095
2315,100.0
2316,31.527777777777963
2317,161.00000000000009
2318,102.5
2319,52.5880952380951
2320,196.16666666666652
2321,104.16666666666642
2322,38.83928571428573
2323,102.5
2324,42.49404761904772
2325,106.56349206349206
2326,161.00000000000009
2327,105.31071428571428
2328,100.0
2329,47.23690476190472
2330,104.36666666666666
2331,38.83928571428573
2332,32.7194444444445
2333,50.47619047619044
2334,101.0
2335,104.36666666666666
2336,31.180555555555735
2337,104.16666666666642
2338,102.5
2339,105.31071428571428
2340,100.0
2341,100.0
2342,44.87261904761903
2343,48.57261904761909
2344,100.0
2345,112.65952380952382
2346,45.78928571428598
2347,105.31071428571428
2348,44.733333333333526
2349,105.31071428571428
2350,159.00000000000003
2351,106.9968253968254
2352,42.13769841269852
2353,111.33333333333333
2354,45.70515873015896
2355,101.0
2356,63.523809523809426
2357,102.5
2358,104.16666666666642
2359,100.0
2360,43.166666666666785
2361,104.36666666666666
2362,102.5
2363,149.3
2364,104.24999999999974
2365,102.5
2366,165.16666666666674
2367,102.5
2368,33.472222222222214
2369,100.0
2370,102.5
2371,100.0
2372,114.99999999999987
2373,37.661507936508144
2374,184.5833333333333
2375,100.0
2376,127.91666666666667
2377,30.497619047619214
2378,100.0
2379,65.99801587301602
2380,82.57896825396801
2381,102.5
2382,111.24960317460317
2383,133.2428571428572
2384,106.77460317460317
2385,104.36666666666666
2386,33.46111111111111
2387,102.5
2388,30.172222222222373
2389,30.011111111111273
2390,144.94761904761907
2391,117.54761904761904
2392,30.39444444444461
2393,74.54285714285673
2394,100.0
2395,119.55793650793647
2396,105.31071428571428
2397,133.0928571428571
2398,100.0
2399,30.069444444444603
2400,129.42738095238093
2401,101.0
2402,100.0
2403,104.36666666666666
2404,146.16666666666669
2405,104.36666666666666
2406,36.24761904761904
2407,116.99047619047619
2408,117.69047619047618
2409,109.0
2410,105.31071428571428
2411,100.0
2412,104.36666666666666
2413,102.5
2414,100.0
2415,104.36666666666666
2416,46.24563492063524
2417,129.63809523809525
2418,128.26190476190476
2419,104.36666666666666
2420,118.82460317460314
2421,96.46666666666665
2422,32.76944444444465
2423,33.472222222222214
2424,102.5
2425,185.99999999999994
2426,101.0
2427,102.5
2428,34.62658730158754
2429,102.5
2430,33.4611111111111
2431,101.0
2432,145.58333333333334
2433,105.31071428571428
2434,105.31071428571428
2435,101.0
2436,104.16666666666642
2437,120.82261904761901
2438,50.476190476190446
2439,53.202380952381084
2440,115.36190476190475
2441,113.16666666666667
2442,104.36666666666666
2443,124.08095238095237
2444,30.080555555555716
2445,100.0
2446,174.83333333333343
2447,104.36666666666666
2448,103.66666666666667
2449,52.49563492063518
2450,50.47619047619044
2451,100.0
2452,101.0
2453,139.08333333333331
2454,30.11388888888905
2455,100.0
2456,105.64682539682539
2457,105.31071428571428
2458,102.5
2459,140.3035714285717
2460,104.16666666666642
2461,100.0
2462,135.2
2463,30.0444444444446
2464,104.36666666666666
2465,100.0
2466,102.5
2467,30.67222222222239
2468,105.31071428571428
2469,100.0
2470,101.0
2471,50.5333333333333
2472,31.041666666666842
2473,108.91428571428571
2474,104.16666666666642
2475,105.31071428571428
2476,104.36666666666666
2477,108.93809523809524
2478,121.16666666666667
2479,102.5
2480,32.338888888888995
2481,129.12857142857143
2482,137.88055555555553
2483,100.0
2484,102.5
2485,101.0
2486,32.65000000000006
2487,100.0
2488,102.5
2489,30.011111111111273
2490,124.45238095238096
2491,104.36666666666666
2492,102.5
2493,91.84563492063458
2494,104.16666666666642
2495,75.97896825396766
2496,36.67777777777799
2497,50.47619047619044
2498,100.0
2499,45.91309523809529
2500,101.0
2501,105.31071428571428
2502,30.091666666666825
2503,102.5
2504,145.81428571428572
2505,102.5
2506,104.36666666666666
2507,107.5904761904762
2508,30.414682539682694
2509,104.36666666666666
2510,30.16111111111127
2511,30.09166666666683
2512,32.500000000000085
2513,100.0
2514,105.31071428571428
2515,104.36666666666666
2516,124.54047619047617
2517,100.0
2518,30.080555555555716
2519,102.5
2520,30.011111111111273
2521,102.5
2522,102.5
2523,102.5
2524,102.5
2525,104.96230158730138
2526,114.60357142857141
2527,32.154365079365256
2528,30.16111111111126
2529,30.16111111111126
2530,30.09166666666683
2531,37.87063492063514
2532,30.080555555555716
2533,130.81428571428572
2534,181.58333333333331
2535,43.86944444444461
2536,104.36666666666666
2537,102.5
2538,105.31071428571428
2539,112.95238095238096
2540,102.5
2541,33.48333333333333
2542,105.31071428571428
2543,144.33333333333334
2544,30.25277777777793
2545,121.83849206349203
2546,100.0
2547,30.414682539682705
2548,100.0
2549,104.16666666666642
2550,194.41666666666652
2551,104.16666666666642
2552,118.50238095238092
2553,105.31071428571428
2554,104.36666666666666
2555,105.31071428571428
2556,30.011111111111273
2557,100.0
2558,50.47619047619044
2559,33.441269841269836
2560,104.16666666666642
2561,102.5
2562,131.0396825396825
2563,104.36666666666666
2564,102.5
2565,100.0
2566,102.5
2567,36.498015873016136
2568,118.37738095238092
2569,50.47619047619044
2570,30.116666666666827
2571,30.152777777777924
2572,104.36666666666666
2573,104.36666666666666
2574,101.0
2575,85.04563492063451
2576,100.0
2577,50.45238095238092
2578,125.91666666666666
2579,48.98809523809534
2580,121.56190476190474
2581,106.81071428571428
2582,60.535714285714455
2583,102.5
2584,110.0904761904762
2585,30.414682539682705
2586,30.403571428571595
2587,118.86666666666665
2588,164.33333333333343
2589,116.68095238095236
2590,104.36666666666666
2591,101.0
2592,30.16111111111126
2593,51.36190476190471
2594,32.073809523809715
2595,101.0
2596,102.5
2597,122.06190476190474
2598,115.31309523809522
2599,138.41666666666666
2600,104.36666666666666
2601,45.57420634920646
2602,30.241666666666816
2603,109.08095238095238
2604,102.5
2605,100.0
2606,102.5
2607,30.09166666666683
2608,30.022222222222382
2609,30.53134920634936
2610,116.37142857142857
2611,142.22857142857146
2612,100.0
2613,30.241666666666816
2614,105.31071428571428
2615,50.476190476190446
2616,104.36666666666666
2617,30.414682539682694
2618,100.0
2619,79.96666666666673
2620,30.6222222222223
2621,100.0
2622,100.0
2623,104.36666666666666
2624,30.33412698412715
2625,104.36666666666666
2626,100.0
2627,30.16111111111127
2628,154.50000000000006
2629,102.5
2630,30.16111111111127
2631,100.0
2632,104.36666666666666
2633,102.5
2634,111.32380952380953
2635,30.33412698412715
2636,102.5
2637,119.70952380952379
2638,109.3047619047619
2639,143.40476190476193
2640,33.47222222222222
2641,117.13849206349204
2642,30.33412698412715
2643,109.10515873015873
2644,170.00000000000009
2645,100.0
2646,104.36666666666666
2647,126.07619047619048
2648,137.91666666666666
2649,30.414682539682705
2650,30.414682539682694
2651,121.16666666666667
2652,149.41666666666669
2653,100.0
2654,104.36666666666666
2655,30.49523809523825
2656,50.476190476190446
2657,30.172222222222363
2658,102.5
2659,136.66666666666666
2660,117.38095238095238
2661,33.472222222222214
2662,100.0
2663,50.47619047619044
2664,100.0
2665,102.5
2666,50.476190476190446
2667,30.241666666666816
2668,105.31071428571428
2669,110.16666666666666
2670,116.08333333333334
2671,102.5
2672,104.36666666666666
2673,125.66666666666666
2674,89.86666666666673
2675,125.35793650793651
2676,31.158333333333513
2677,105.16666666666643
2678,34.909126984126964
2679,104.16666666666642
2680,104.36666666666666
2681,32.53611111111131
2682,104.73333333333333
2683,30.211111111111276
2684,118.91666666666659
2685,121.27142857142854
2686,102.5
2687,124.93015873015874
2688,151.50000000000006
2689,100.0
2690,30.011111111111273
2691,104.36666666666666
2692,30.091666666666818
2693,254.16666666666669
2694,30.625000000000167
2695,104.36666666666666
2696,132.91666666666666
2697,124.44761904761904
2698,50.476190476190446
2699,105.31071428571428
2700,30.091666666666818
2701,68.77896825396816
2702,198.16666666666652
2703,40.25039682539704
2704,119.99999999999993
2705,51.62857142857146
2706,30.16111111111127
2707,31.835317460317633
2708,100.0
2709,102.5
2710,30.011111111111273
2711,30.33412698412715
2712,100.0
2713,50.83333333333332
2714,104.36666666666666
2715,30.30277777777794
2716,50.47619047619044
2717,35.010714285714535
2718,101.0
2719,50.476190476190446
2720,143.5
2721,50.47619047619044
2722,104.16666666666642
2723,45.87420634920646
2724,30.011111111111273
2725,32.595634920635035
2726,37.89285714285715
2727,37.63095238095238
2728,116.08333333333334
2729,100.0
2730,102.5
2731,102.5
2732,146.38690476190487
2733,102.5
2734,145.7904761904762
2735,104.36666666666666
2736,102.5
2737,50.45238095238092
2738,102.5
2739,106.58333333333333
2740,140.61309523809544
2741,105.31071428571428
2742,104.16666666666642
2743,36.0674603174603
2744,104.16666666666642
2745,102.5
2746,136.73690476190473
2747,104.36666666666666
2748,104.36666666666666
2749,102.5
2750,89.72896825396789
2751,104.36666666666666
2752,44.67261904761916
2753,120.25
2754,48.50753968253971
2755,104.36666666666666
2756,104.36666666666666
2757,32.23055555555564
2758,44.76230158730192
2759,113.08690476190476
2760,97.56666666666662
2761,124.41666666666666
2762,37.49801587301587
2763,130.99999999999997
2764,167.0000000000001
2765,40.48809523809521
2766,104.36666666666666
2767,104.36666666666666
2768,104.36666666666666
2769,35.394841269841315
2770,38.91071428571434
2771,102.5
2772,137.18095238095242
2773,35.253174603174614
2774,102.5
2775,100.0
2776,117.91666666666667
2777,46.22976190476205
2778,37.761904761904766
2779,33.47222222222222
2780,36.41428571428581
2781,33.47222222222222
2782,124.77460317460319
2783,48.214285714285666
2784,134.83809523809526
2785,105.43333333333334
2786,104.36666666666666
2787,42.432539682539876
2788,100.0
2789,33.4611111111111
2790,151.4369047619049
2791,30.49523809523825
2792,108.29523809523809
2793,102.5
2794,30.33412698412715
2795,30.080555555555716
2796,104.16666666666642
2797,115.36190476190475
2798,221.50000000000003
2799,30.080555555555716
2800,30.41666666666683
2801,30.566666666666833
2802,110.48095238095239
2803,134.18095238095233
2804,88.85000000000007
2805,101.0
2806,30.28888888888905
2807,104.36666666666666
2808,183.08333333333337
2809,100.0
2810,100.0
2811,148.25000000000003
2812,117.9440476190476
2813,104.08333333333309
2814,30.833333333333506
2815,30.09166666666683
2816,34.940476190476424
2817,132.53571428571425
2818,104.36666666666666
2819,30.25277777777793
2820,104.36666666666666
2821,30.091666666666825
2822,104.36666666666666
2823,104.31071428571428
2824,131.58333333333331
2825,33.472222222222214
2826,153.9166666666667
2827,147.49999999999994
2828,30.8551587301589
2829,33.07777777777779
2830,104.36666666666666
2831,104.16666666666642
2832,30.011111111111273
2833,136.13809523809522
2834,102.5
2835,100.0
2836,37.600000000000016
2837,104.36666666666666
2838,139.93333333333334
2839,33.47222222222222
2840,102.5
2841,100.0
2842,102.5
2843,100.0
2844,112.25
2845,107.06190476190476
2846,30.091666666666825
2847,100.0
2848,30.16111111111126
2849,160.76666666666674
2850,100.0
2851,38.136111111111354
2852,100.0
